Date,Open,High,Low,Close,Volume
20221121 191700,107.69,107.695,107.69,107.695,3
20221121 191800,107.69,107.695,107.685,107.685,7
20221121 191900,107.685,107.685,107.68,107.68,5
20221121 192000,107.68,107.68,107.68,107.68,2
20221121 192100,107.675,107.675,107.675,107.675,5
20221121 192200,107.685,107.695,107.68,107.69,17
20221121 192300,107.69,107.715,107.69,107.695,48
20221121 192400,107.7,107.71,107.69,107.7,71
20221121 192500,107.7,107.71,107.7,107.71,10
20221121 192600,107.7,107.7,107.68,107.68,8
20221121 192700,107.685,107.695,107.685,107.695,10
20221121 192800,107.7,107.7,107.68,107.68,13
20221121 192900,107.68,107.68,107.66,107.66,37
20221121 193000,107.66,107.665,107.66,107.665,8
20221121 193100,107.67,107.68,107.655,107.66,19
20221121 193200,107.66,107.685,107.66,107.685,23
20221121 193300,107.68,107.68,107.675,107.675,5
20221121 193400,107.675,107.685,107.675,107.68,4
20221121 193500,107.68,107.685,107.655,107.655,14
20221121 193600,107.665,107.665,107.655,107.66,11
20221121 193700,107.675,107.68,107.665,107.68,12
20221121 193800,107.685,107.685,107.685,107.685,1
20221121 193900,107.7,107.705,107.7,107.705,5
20221121 194000,107.69,107.69,107.69,107.69,5
20221121 194100,107.7,107.71,107.7,107.71,2
20221121 194200,107.705,107.705,107.705,107.705,2
20221121 194300,107.705,107.715,107.705,107.715,5
20221121 194400,107.71,107.71,107.71,107.71,1
20221121 194500,107.71,107.725,107.71,107.72,8
20221121 194600,107.72,107.73,107.715,107.72,115
20221121 194700,107.72,107.725,107.72,107.725,67
20221121 194800,107.72,107.725,107.71,107.71,30
20221121 194900,107.705,107.705,107.705,107.705,2
20221121 195000,107.71,107.71,107.7,107.7,16
20221121 195100,107.705,107.71,107.705,107.705,4
20221121 195200,107.705,107.72,107.705,107.715,4
20221121 195300,107.72,107.72,107.71,107.71,7
20221121 195400,107.69,107.705,107.69,107.7,69
20221121 195500,107.7,107.71,107.7,107.71,64
20221121 195600,107.715,107.715,107.705,107.715,22
20221121 195700,107.715,107.735,107.715,107.72,27
20221121 195800,107.71,107.715,107.7,107.71,47
20221121 195900,107.715,107.735,107.715,107.735,59
20221121 200000,107.74,107.745,107.725,107.73,126
20221121 200100,107.735,107.735,107.715,107.715,29
20221121 200200,107.715,107.715,107.71,107.71,7
20221121 200300,107.705,107.705,107.695,107.705,7
20221121 200400,107.68,107.68,107.675,107.68,6
20221121 200500,107.695,107.7,107.695,107.7,3
20221121 200600,107.71,107.715,107.71,107.715,3
20221121 200700,107.735,107.74,107.735,107.74,9
20221121 200800,107.745,107.75,107.735,107.735,6
20221121 200900,107.74,107.74,107.73,107.73,5
20221121 201000,107.725,107.735,107.725,107.735,4
20221121 201100,107.735,107.74,107.735,107.74,17
20221121 201200,107.745,107.745,107.735,107.735,6
20221121 201300,107.735,107.735,107.735,107.735,1
20221121 201400,107.73,107.73,107.73,107.73,5
20221121 201600,107.735,107.745,107.73,107.745,19
20221121 201700,107.74,107.745,107.74,107.745,2
20221121 201800,107.745,107.745,107.73,107.735,9
20221121 201900,107.73,107.74,107.725,107.74,5
20221121 202000,107.74,107.74,107.73,107.73,9
20221121 202100,107.73,107.73,107.725,107.73,11
20221121 202200,107.74,107.745,107.74,107.74,8
20221121 202300,107.735,107.75,107.735,107.75,7
20221121 202400,107.74,107.745,107.74,107.74,8
20221121 202500,107.75,107.755,107.75,107.75,6
20221121 202600,107.745,107.77,107.745,107.77,12
20221121 202700,107.77,107.795,107.77,107.79,8
20221121 202800,107.795,107.795,107.78,107.785,11
20221121 202900,107.79,107.79,107.775,107.78,13
20221121 203000,107.765,107.77,107.765,107.765,3
20221121 203100,107.77,107.77,107.74,107.745,6
20221121 203200,107.74,107.74,107.74,107.74,1
20221121 203300,107.75,107.75,107.75,107.75,2
20221121 203400,107.75,107.755,107.75,107.755,18
20221121 203500,107.76,107.76,107.76,107.76,1
20221121 203600,107.745,107.755,107.74,107.74,13
20221121 203700,107.75,107.75,107.745,107.745,5
20221121 203800,107.745,107.745,107.74,107.74,5
20221121 203900,107.75,107.75,107.745,107.745,2
20221121 204000,107.75,107.75,107.75,107.75,1
20221121 204100,107.75,107.755,107.74,107.745,6
20221121 204200,107.755,107.755,107.755,107.755,2
20221121 204300,107.755,107.755,107.755,107.755,1
20221121 204400,107.755,107.755,107.755,107.755,1
20221121 204600,107.745,107.745,107.74,107.74,4
20221121 204700,107.735,107.735,107.735,107.735,5
20221121 204800,107.735,107.735,107.715,107.715,5
20221121 204900,107.715,107.715,107.71,107.71,50
20221121 205000,107.705,107.715,107.705,107.715,149
20221121 205100,107.715,107.715,107.69,107.69,89
20221121 205200,107.7,107.7,107.685,107.685,39
20221121 205300,107.68,107.685,107.67,107.675,44
20221121 205400,107.675,107.68,107.665,107.665,13
20221121 205500,107.665,107.685,107.655,107.685,12
20221121 205600,107.69,107.7,107.68,107.68,20
20221121 205700,107.68,107.685,107.675,107.685,9
20221121 205800,107.685,107.69,107.68,107.685,20
20221121 205900,107.685,107.71,107.67,107.705,41
20221121 210000,107.69,107.705,107.685,107.705,42
20221121 210100,107.705,107.73,107.7,107.73,31
20221121 210200,107.73,107.73,107.73,107.73,5
20221121 210300,107.735,107.745,107.73,107.745,61
20221121 210400,107.74,107.745,107.735,107.74,17
20221121 210500,107.74,107.74,107.74,107.74,1
20221121 210600,107.75,107.75,107.75,107.75,2
20221121 210700,107.745,107.745,107.725,107.725,6
20221121 210800,107.73,107.73,107.725,107.725,3
20221121 211000,107.72,107.72,107.715,107.715,2
20221121 211400,107.72,107.72,107.72,107.72,1
20221121 211600,107.725,107.725,107.71,107.725,9
20221121 212000,107.725,107.725,107.725,107.725,2
20221121 212100,107.73,107.73,107.73,107.73,1
20221121 212300,107.74,107.74,107.74,107.74,3
20221121 212400,107.745,107.745,107.745,107.745,3
20221121 212500,107.745,107.745,107.745,107.745,7
20221121 212600,107.745,107.745,107.745,107.745,1
20221121 212800,107.74,107.74,107.74,107.74,1
20221121 213000,107.72,107.72,107.72,107.72,1
20221121 213100,107.735,107.74,107.73,107.73,8
20221121 213300,107.72,107.72,107.72,107.72,1
20221121 213600,107.735,107.74,107.735,107.74,6
20221121 213800,107.725,107.725,107.725,107.725,1
20221121 213900,107.725,107.725,107.725,107.725,1
20221121 214500,107.735,107.735,107.735,107.735,1
20221121 214700,107.74,107.74,107.74,107.74,1
20221121 214900,107.735,107.735,107.735,107.735,1
20221121 215000,107.74,107.74,107.74,107.74,1
20221121 215100,107.735,107.74,107.735,107.735,4
20221121 215200,107.735,107.735,107.735,107.735,1
20221121 215400,107.74,107.74,107.74,107.74,1
20221121 215600,107.735,107.735,107.735,107.735,1
20221121 215900,107.71,107.715,107.71,107.715,2
20221121 220000,107.71,107.71,107.705,107.705,7
20221122 010100,107.57,107.61,107.57,107.59,34
20221122 010200,107.585,107.6,107.585,107.59,58
20221122 010300,107.595,107.595,107.585,107.585,131
20221122 010400,107.58,107.58,107.565,107.57,129
20221122 010500,107.57,107.575,107.555,107.57,306
20221122 010600,107.565,107.57,107.555,107.555,7
20221122 010700,107.555,107.555,107.535,107.535,23
20221122 010800,107.54,107.545,107.535,107.535,9
20221122 010900,107.525,107.525,107.505,107.515,30
20221122 011000,107.515,107.515,107.515,107.515,3
20221122 011100,107.53,107.54,107.52,107.54,14
20221122 011200,107.53,107.545,107.53,107.53,8
20221122 011300,107.52,107.52,107.5,107.5,15
20221122 011400,107.5,107.5,107.49,107.49,12
20221122 011500,107.49,107.49,107.47,107.485,21
20221122 011600,107.495,107.51,107.495,107.51,8
20221122 011700,107.525,107.525,107.515,107.515,5
20221122 011800,107.52,107.52,107.5,107.5,7
20221122 011900,107.5,107.505,107.5,107.5,4
20221122 012000,107.505,107.505,107.5,107.5,14
20221122 012100,107.5,107.5,107.485,107.485,5
20221122 012300,107.505,107.505,107.505,107.505,4
20221122 012400,107.495,107.495,107.495,107.495,3
20221122 012500,107.49,107.49,107.48,107.48,20
20221122 012600,107.475,107.48,107.44,107.46,41
20221122 012700,107.455,107.455,107.44,107.44,84
20221122 012800,107.44,107.445,107.44,107.445,9
20221122 012900,107.45,107.45,107.45,107.45,5
20221122 013000,107.455,107.48,107.455,107.48,9
20221122 013100,107.48,107.48,107.455,107.46,27
20221122 013200,107.46,107.46,107.44,107.455,7
20221122 013300,107.46,107.46,107.46,107.46,1
20221122 013400,107.45,107.45,107.43,107.44,10
20221122 013500,107.44,107.45,107.44,107.45,3
20221122 013600,107.455,107.46,107.455,107.46,7
20221122 013700,107.435,107.445,107.435,107.445,2
20221122 013800,107.44,107.44,107.435,107.44,5
20221122 013900,107.44,107.465,107.44,107.465,7
20221122 014000,107.455,107.46,107.455,107.46,5
20221122 014100,107.46,107.465,107.46,107.465,5
20221122 014200,107.46,107.485,107.46,107.485,11
20221122 014300,107.49,107.495,107.485,107.495,3
20221122 014400,107.49,107.495,107.49,107.49,15
20221122 014500,107.5,107.51,107.5,107.51,2
20221122 014600,107.505,107.505,107.49,107.49,5
20221122 014700,107.495,107.495,107.495,107.495,1
20221122 014800,107.495,107.495,107.495,107.495,5
20221122 014900,107.5,107.51,107.5,107.51,7
20221122 015000,107.515,107.53,107.515,107.53,8
20221122 015100,107.535,107.55,107.535,107.55,8
20221122 015200,107.55,107.555,107.545,107.555,9
20221122 015300,107.555,107.555,107.53,107.53,5
20221122 015400,107.53,107.54,107.53,107.54,4
20221122 015500,107.525,107.525,107.525,107.525,1
20221122 015700,107.51,107.51,107.505,107.505,2
20221122 015800,107.5,107.5,107.5,107.5,1
20221122 015900,107.515,107.515,107.5,107.5,13
20221122 020000,107.51,107.515,107.51,107.515,2
20221122 020100,107.505,107.505,107.5,107.505,6
20221122 020200,107.5,107.505,107.5,107.505,3
20221122 020300,107.51,107.52,107.51,107.52,9
20221122 020400,107.52,107.525,107.515,107.515,6
20221122 020500,107.515,107.515,107.515,107.515,1
20221122 020600,107.515,107.515,107.51,107.51,5
20221122 020700,107.5,107.5,107.5,107.5,1
20221122 020800,107.495,107.495,107.47,107.47,7
20221122 020900,107.46,107.48,107.46,107.48,3
20221122 021000,107.48,107.49,107.48,107.485,4
20221122 021100,107.485,107.485,107.485,107.485,3
20221122 021200,107.485,107.485,107.485,107.485,1
20221122 021300,107.485,107.485,107.485,107.485,1
20221122 021400,107.48,107.48,107.47,107.47,7
20221122 021500,107.455,107.455,107.45,107.455,51
20221122 021600,107.46,107.46,107.44,107.445,8
20221122 021700,107.44,107.44,107.44,107.44,2
20221122 021800,107.455,107.46,107.45,107.45,4
20221122 021900,107.46,107.465,107.46,107.465,4
20221122 022000,107.465,107.465,107.46,107.46,8
20221122 022100,107.465,107.475,107.46,107.46,7
20221122 022300,107.455,107.46,107.455,107.46,6
20221122 022400,107.48,107.485,107.48,107.485,3
20221122 022500,107.48,107.485,107.48,107.485,3
20221122 022600,107.49,107.49,107.485,107.485,2
20221122 022700,107.48,107.485,107.47,107.47,4
20221122 022800,107.475,107.475,107.475,107.475,1
20221122 022900,107.485,107.485,107.485,107.485,1
20221122 023000,107.485,107.485,107.48,107.48,4
20221122 023100,107.48,107.49,107.48,107.49,10
20221122 023200,107.485,107.485,107.485,107.485,1
20221122 023300,107.5,107.5,107.5,107.5,1
20221122 023400,107.505,107.51,107.5,107.51,10
20221122 023500,107.525,107.525,107.525,107.525,3
20221122 023600,107.525,107.525,107.52,107.52,5
20221122 023700,107.51,107.515,107.5,107.5,4
20221122 023900,107.5,107.505,107.5,107.505,3
20221122 024000,107.5,107.51,107.5,107.51,5
20221122 024100,107.52,107.52,107.515,107.515,2
20221122 024200,107.5,107.5,107.5,107.5,1
20221122 024300,107.495,107.51,107.495,107.51,6
20221122 024500,107.495,107.495,107.495,107.495,2
20221122 024600,107.515,107.515,107.505,107.505,3
20221122 024700,107.505,107.505,107.505,107.505,4
20221122 024900,107.515,107.515,107.515,107.515,1
20221122 025100,107.51,107.51,107.51,107.51,1
20221122 025200,107.495,107.495,107.485,107.485,5
20221122 025300,107.485,107.485,107.485,107.485,1
20221122 025400,107.485,107.485,107.485,107.485,2
20221122 025500,107.475,107.48,107.475,107.48,3
20221122 025600,107.495,107.495,107.455,107.455,9
20221122 025700,107.445,107.455,107.44,107.455,14
20221122 025800,107.46,107.465,107.46,107.465,3
20221122 025900,107.46,107.46,107.445,107.445,4
20221122 030100,107.455,107.455,107.43,107.43,14
20221122 030200,107.435,107.445,107.435,107.445,2
20221122 030300,107.445,107.47,107.445,107.47,5
20221122 030400,107.47,107.47,107.46,107.46,7
20221122 030600,107.455,107.46,107.455,107.46,3
20221122 030900,107.455,107.46,107.455,107.46,2
20221122 031000,107.455,107.455,107.45,107.45,2
20221122 031100,107.45,107.45,107.45,107.45,2
20221122 031200,107.45,107.455,107.445,107.455,10
20221122 031300,107.455,107.455,107.455,107.455,7
20221122 031400,107.465,107.465,107.46,107.46,2
20221122 031600,107.455,107.455,107.455,107.455,1
20221122 031900,107.475,107.475,107.475,107.475,1
20221122 032000,107.475,107.475,107.46,107.46,4
20221122 032100,107.465,107.465,107.465,107.465,2
20221122 032200,107.475,107.475,107.465,107.47,3
20221122 032400,107.48,107.48,107.475,107.475,7
20221122 032500,107.455,107.455,107.455,107.455,1
20221122 032600,107.44,107.44,107.44,107.44,1
20221122 032700,107.445,107.445,107.445,107.445,1
20221122 032800,107.455,107.455,107.455,107.455,11
20221122 032900,107.445,107.445,107.435,107.435,18
20221122 033000,107.44,107.44,107.44,107.44,2
20221122 033100,107.445,107.465,107.445,107.465,5
20221122 033200,107.46,107.46,107.46,107.46,1
20221122 033500,107.465,107.465,107.465,107.465,1
20221122 033600,107.47,107.47,107.47,107.47,1
20221122 033700,107.47,107.48,107.47,107.48,9
20221122 034000,107.47,107.47,107.47,107.47,3
20221122 034100,107.47,107.47,107.45,107.45,7
20221122 034200,107.465,107.465,107.455,107.455,5
20221122 034300,107.455,107.455,107.455,107.455,1
20221122 034400,107.455,107.46,107.45,107.46,5
20221122 034500,107.465,107.48,107.465,107.48,6
20221122 034600,107.48,107.48,107.475,107.48,4
20221122 034700,107.475,107.475,107.47,107.475,3
20221122 034800,107.475,107.48,107.475,107.48,3
20221122 034900,107.48,107.48,107.48,107.48,2
20221122 035000,107.475,107.475,107.475,107.475,2
20221122 035100,107.475,107.475,107.47,107.47,2
20221122 035200,107.465,107.47,107.46,107.47,4
20221122 035400,107.48,107.48,107.48,107.48,1
20221122 035500,107.48,107.495,107.48,107.495,10
20221122 035600,107.5,107.5,107.495,107.495,5
20221122 035700,107.495,107.495,107.49,107.49,5
20221122 035800,107.495,107.495,107.495,107.495,1
20221122 040000,107.485,107.485,107.485,107.485,2
20221122 040100,107.495,107.5,107.495,107.5,8
20221122 040200,107.5,107.5,107.5,107.5,5
20221122 040500,107.5,107.5,107.495,107.495,7
20221122 040600,107.51,107.52,107.51,107.52,2
20221122 040900,107.495,107.495,107.495,107.495,2
20221122 041100,107.52,107.525,107.52,107.525,2
20221122 041300,107.5,107.5,107.5,107.5,1
20221122 041400,107.5,107.5,107.5,107.5,2
20221122 041500,107.505,107.505,107.505,107.505,10
20221122 041600,107.51,107.51,107.51,107.51,3
20221122 041700,107.515,107.52,107.515,107.52,2
20221122 041800,107.515,107.515,107.51,107.51,2
20221122 041900,107.505,107.505,107.505,107.505,4
20221122 042100,107.495,107.495,107.495,107.495,1
20221122 042200,107.5,107.5,107.5,107.5,4
20221122 042300,107.5,107.5,107.5,107.5,1
20221122 042400,107.5,107.5,107.5,107.5,1
20221122 042500,107.505,107.515,107.505,107.515,6
20221122 042600,107.515,107.515,107.505,107.515,64
20221122 042700,107.515,107.52,107.505,107.505,109
20221122 042800,107.51,107.51,107.51,107.51,4
20221122 042900,107.515,107.515,107.515,107.515,3
20221122 043000,107.505,107.51,107.505,107.51,3
20221122 043100,107.505,107.505,107.505,107.505,2
20221122 043200,107.5,107.5,107.485,107.485,8
20221122 043300,107.49,107.495,107.49,107.495,7
20221122 043500,107.5,107.5,107.5,107.5,4
20221122 043600,107.495,107.495,107.485,107.485,3
20221122 043700,107.485,107.485,107.485,107.485,5
20221122 044100,107.495,107.505,107.495,107.5,6
20221122 044200,107.495,107.5,107.495,107.5,8
20221122 044500,107.5,107.5,107.5,107.5,4
20221122 044600,107.505,107.505,107.505,107.505,1
20221122 044700,107.505,107.505,107.495,107.495,2
20221122 044800,107.495,107.495,107.495,107.495,1
20221122 044900,107.49,107.49,107.49,107.49,1
20221122 045100,107.485,107.485,107.485,107.485,1
20221122 045300,107.475,107.48,107.475,107.48,2
20221122 045400,107.475,107.475,107.475,107.475,1
20221122 045500,107.485,107.485,107.485,107.485,1
20221122 045600,107.48,107.49,107.475,107.49,7
20221122 045800,107.475,107.475,107.475,107.475,1
20221122 045900,107.485,107.495,107.485,107.485,13
20221122 050000,107.485,107.49,107.485,107.49,7
20221122 050100,107.485,107.495,107.485,107.495,10
20221122 050200,107.51,107.51,107.51,107.51,1
20221122 050300,107.51,107.51,107.51,107.51,3
20221122 050400,107.515,107.515,107.495,107.495,7
20221122 050600,107.515,107.525,107.515,107.525,6
20221122 050700,107.515,107.515,107.515,107.515,1
20221122 050800,107.52,107.52,107.515,107.515,2
20221122 050900,107.51,107.51,107.505,107.505,3
20221122 051100,107.54,107.55,107.54,107.545,7
20221122 051200,107.545,107.545,107.53,107.53,4
20221122 051500,107.525,107.53,107.525,107.53,2
20221122 051600,107.535,107.54,107.535,107.535,4
20221122 051700,107.535,107.535,107.525,107.53,4
20221122 051800,107.52,107.52,107.515,107.515,22
20221122 051900,107.52,107.525,107.52,107.525,6
20221122 052000,107.53,107.535,107.53,107.53,16
20221122 052100,107.53,107.53,107.53,107.53,1
20221122 052200,107.53,107.53,107.53,107.53,6
20221122 052300,107.535,107.545,107.535,107.545,30
20221122 052400,107.545,107.55,107.54,107.55,6
20221122 052500,107.55,107.565,107.55,107.565,8
20221122 052600,107.565,107.575,107.565,107.57,12
20221122 052700,107.57,107.57,107.57,107.57,1
20221122 052800,107.565,107.565,107.56,107.56,7
20221122 052900,107.58,107.58,107.575,107.575,3
20221122 053000,107.585,107.59,107.585,107.585,5
20221122 053100,107.59,107.59,107.58,107.58,7
20221122 053200,107.58,107.58,107.575,107.58,36
20221122 053300,107.585,107.59,107.585,107.59,26
20221122 053400,107.59,107.595,107.59,107.595,47
20221122 053500,107.59,107.6,107.59,107.6,6
20221122 053600,107.605,107.625,107.605,107.625,10
20221122 053700,107.625,107.625,107.62,107.62,3
20221122 053800,107.62,107.62,107.62,107.62,1
20221122 053900,107.62,107.635,107.62,107.635,11
20221122 054100,107.645,107.645,107.64,107.64,4
20221122 054200,107.635,107.635,107.63,107.63,2
20221122 054300,107.63,107.63,107.63,107.63,1
20221122 054500,107.62,107.62,107.61,107.615,39
20221122 054600,107.615,107.615,107.61,107.61,17
20221122 054700,107.6,107.615,107.6,107.61,10
20221122 054800,107.61,107.61,107.61,107.61,2
20221122 054900,107.605,107.605,107.595,107.595,6
20221122 055000,107.6,107.6,107.6,107.6,1
20221122 055100,107.6,107.6,107.575,107.575,13
20221122 055200,107.59,107.59,107.59,107.59,1
20221122 055300,107.595,107.595,107.595,107.595,1
20221122 055400,107.605,107.605,107.605,107.605,2
20221122 055500,107.61,107.61,107.595,107.595,24
20221122 055600,107.595,107.595,107.59,107.59,2
20221122 055700,107.58,107.58,107.575,107.58,7
20221122 055800,107.58,107.58,107.575,107.575,4
20221122 055900,107.585,107.59,107.585,107.585,5
20221122 060000,107.585,107.595,107.58,107.58,7
20221122 060100,107.58,107.58,107.57,107.57,7
20221122 060200,107.565,107.565,107.535,107.54,10
20221122 060300,107.535,107.55,107.535,107.55,63
20221122 060400,107.55,107.555,107.535,107.555,20
20221122 060500,107.555,107.555,107.55,107.55,6
20221122 060600,107.555,107.555,107.545,107.545,3
20221122 060700,107.54,107.54,107.53,107.53,2
20221122 060900,107.525,107.525,107.525,107.525,2
20221122 061000,107.52,107.52,107.515,107.515,5
20221122 061100,107.515,107.515,107.51,107.515,6
20221122 061200,107.52,107.535,107.52,107.535,26
20221122 061300,107.54,107.54,107.535,107.54,11
20221122 061400,107.535,107.535,107.535,107.535,1
20221122 061500,107.535,107.54,107.53,107.53,55
20221122 061600,107.525,107.525,107.52,107.52,3
20221122 061700,107.525,107.54,107.525,107.54,2
20221122 061800,107.53,107.53,107.53,107.53,22
20221122 061900,107.535,107.54,107.535,107.54,15
20221122 062000,107.545,107.545,107.545,107.545,1
20221122 062100,107.555,107.555,107.555,107.555,1
20221122 062200,107.56,107.56,107.56,107.56,1
20221122 062300,107.58,107.58,107.58,107.58,4
20221122 062400,107.58,107.58,107.58,107.58,2
20221122 062600,107.575,107.575,107.575,107.575,1
20221122 062900,107.585,107.585,107.585,107.585,1
20221122 063000,107.575,107.575,107.575,107.575,1
20221122 063100,107.57,107.59,107.57,107.585,24
20221122 063200,107.585,107.605,107.585,107.605,43
20221122 063300,107.6,107.605,107.6,107.605,7
20221122 063400,107.595,107.62,107.595,107.62,10
20221122 063500,107.615,107.62,107.615,107.615,6
20221122 063600,107.61,107.61,107.61,107.61,1
20221122 063800,107.6,107.6,107.6,107.6,1
20221122 063900,107.59,107.6,107.59,107.59,4
20221122 064100,107.57,107.575,107.565,107.575,10
20221122 064200,107.565,107.565,107.565,107.565,8
20221122 064300,107.565,107.565,107.56,107.56,3
20221122 064400,107.56,107.565,107.56,107.56,7
20221122 064500,107.565,107.565,107.56,107.56,5
20221122 064600,107.57,107.57,107.56,107.56,5
20221122 064700,107.56,107.56,107.55,107.55,6
20221122 064900,107.585,107.585,107.585,107.585,2
20221122 065100,107.605,107.605,107.595,107.595,8
20221122 065200,107.6,107.61,107.6,107.605,4
20221122 065300,107.61,107.615,107.61,107.615,6
20221122 065400,107.615,107.62,107.61,107.62,4
20221122 065500,107.61,107.61,107.61,107.61,1
20221122 065600,107.605,107.635,107.605,107.635,5
20221122 065700,107.635,107.645,107.635,107.645,18
20221122 065800,107.64,107.64,107.64,107.64,3
20221122 065900,107.635,107.635,107.635,107.635,2
20221122 070000,107.65,107.65,107.65,107.65,1
20221122 070100,107.645,107.66,107.645,107.645,9
20221122 070200,107.65,107.65,107.65,107.65,1
20221122 070300,107.63,107.63,107.63,107.63,2
20221122 070400,107.625,107.625,107.615,107.615,6
20221122 070500,107.61,107.615,107.59,107.615,10
20221122 070700,107.585,107.585,107.585,107.585,2
20221122 070800,107.6,107.605,107.6,107.605,3
20221122 070900,107.625,107.625,107.625,107.625,1
20221122 071000,107.63,107.63,107.63,107.63,1
20221122 071200,107.62,107.62,107.62,107.62,1
20221122 071400,107.62,107.62,107.62,107.62,1
20221122 071500,107.615,107.615,107.615,107.615,1
20221122 071600,107.62,107.62,107.615,107.615,4
20221122 071700,107.61,107.61,107.605,107.605,3
20221122 071800,107.605,107.605,107.605,107.605,2
20221122 071900,107.615,107.615,107.615,107.615,1
20221122 072000,107.625,107.625,107.625,107.625,2
20221122 072100,107.635,107.65,107.625,107.625,23
20221122 072200,107.625,107.625,107.605,107.605,13
20221122 072300,107.615,107.615,107.6,107.61,8
20221122 072400,107.605,107.615,107.6,107.6,8
20221122 072500,107.605,107.61,107.605,107.61,2
20221122 072700,107.605,107.615,107.605,107.615,11
20221122 072800,107.605,107.605,107.6,107.605,15
20221122 072900,107.61,107.645,107.61,107.64,97
20221122 073000,107.64,107.65,107.625,107.63,53
20221122 073100,107.63,107.635,107.62,107.625,14
20221122 073200,107.62,107.62,107.59,107.59,6
20221122 073300,107.585,107.585,107.57,107.57,6
20221122 073400,107.575,107.585,107.57,107.585,4
20221122 073500,107.585,107.595,107.585,107.585,3
20221122 073600,107.585,107.585,107.585,107.585,2
20221122 073800,107.585,107.6,107.585,107.6,4
20221122 073900,107.595,107.6,107.595,107.6,2
20221122 074000,107.605,107.605,107.6,107.6,14
20221122 074100,107.6,107.61,107.585,107.585,9
20221122 074200,107.585,107.595,107.58,107.58,15
20221122 074300,107.575,107.575,107.575,107.575,1
20221122 074400,107.585,107.585,107.585,107.585,1
20221122 074500,107.57,107.57,107.555,107.555,21
20221122 074600,107.555,107.555,107.51,107.51,48
20221122 074700,107.52,107.535,107.52,107.53,9
20221122 074800,107.52,107.52,107.5,107.51,11
20221122 074900,107.505,107.505,107.5,107.5,2
20221122 075000,107.49,107.5,107.485,107.485,8
20221122 075100,107.49,107.495,107.47,107.47,31
20221122 075200,107.475,107.475,107.47,107.47,8
20221122 075300,107.47,107.48,107.46,107.475,12
20221122 075400,107.48,107.495,107.48,107.495,8
20221122 075500,107.5,107.505,107.495,107.495,3
20221122 075600,107.485,107.485,107.47,107.48,6
20221122 075700,107.49,107.51,107.485,107.505,12
20221122 075800,107.48,107.5,107.48,107.5,5
20221122 075900,107.5,107.5,107.49,107.49,4
20221122 080000,107.475,107.495,107.465,107.49,27
20221122 080100,107.48,107.52,107.475,107.475,55
20221122 080200,107.475,107.495,107.475,107.495,12
20221122 080300,107.515,107.525,107.5,107.52,13
20221122 080400,107.515,107.525,107.515,107.525,10
20221122 080500,107.53,107.545,107.53,107.545,14
20221122 080600,107.55,107.56,107.54,107.55,14
20221122 080700,107.53,107.535,107.515,107.52,13
20221122 080800,107.55,107.56,107.55,107.555,19
20221122 080900,107.555,107.575,107.555,107.57,10
20221122 081000,107.57,107.59,107.57,107.57,12
20221122 081100,107.565,107.575,107.56,107.56,28
20221122 081200,107.57,107.57,107.54,107.54,22
20221122 081300,107.535,107.555,107.525,107.555,6
20221122 081400,107.58,107.585,107.575,107.585,13
20221122 081500,107.58,107.58,107.565,107.565,7
20221122 081600,107.555,107.555,107.51,107.52,14
20221122 081700,107.515,107.52,107.505,107.505,6
20221122 081800,107.515,107.515,107.515,107.515,3
20221122 081900,107.52,107.53,107.51,107.51,11
20221122 082000,107.505,107.52,107.505,107.515,18
20221122 082100,107.5,107.51,107.495,107.495,15
20221122 082200,107.495,107.5,107.48,107.48,32
20221122 082300,107.48,107.5,107.48,107.5,4
20221122 082400,107.49,107.5,107.485,107.5,10
20221122 082500,107.515,107.54,107.515,107.515,20
20221122 082600,107.515,107.515,107.505,107.505,3
20221122 082700,107.505,107.505,107.34,107.36,271
20221122 082800,107.365,107.37,107.32,107.365,141
20221122 082900,107.38,107.4,107.37,107.385,20
20221122 083000,107.38,107.41,107.38,107.395,53
20221122 083100,107.395,107.4,107.35,107.35,41
20221122 083200,107.35,107.375,107.34,107.375,32
20221122 083300,107.38,107.43,107.38,107.43,22
20221122 083400,107.43,107.455,107.43,107.43,57
20221122 083500,107.43,107.45,107.43,107.445,52
20221122 083600,107.445,107.445,107.4,107.4,52
20221122 083700,107.405,107.445,107.405,107.445,21
20221122 083800,107.45,107.46,107.44,107.44,9
20221122 083900,107.46,107.465,107.445,107.445,17
20221122 084000,107.45,107.455,107.445,107.45,15
20221122 084100,107.45,107.45,107.43,107.43,35
20221122 084200,107.43,107.47,107.43,107.47,17
20221122 084300,107.475,107.48,107.475,107.48,4
20221122 084400,107.485,107.49,107.48,107.49,6
20221122 084500,107.5,107.515,107.485,107.485,9
20221122 084600,107.495,107.515,107.48,107.48,40
20221122 084700,107.48,107.485,107.45,107.465,28
20221122 084800,107.455,107.47,107.445,107.47,28
20221122 084900,107.455,107.46,107.445,107.45,9
20221122 085000,107.445,107.45,107.43,107.435,5
20221122 085100,107.44,107.44,107.425,107.425,15
20221122 085200,107.425,107.43,107.405,107.42,16
20221122 085300,107.415,107.415,107.4,107.415,11
20221122 085400,107.42,107.44,107.41,107.41,8
20221122 085500,107.415,107.415,107.405,107.415,5
20221122 085600,107.42,107.425,107.4,107.4,7
20221122 085700,107.425,107.43,107.41,107.41,5
20221122 085800,107.42,107.435,107.42,107.435,8
20221122 085900,107.435,107.455,107.435,107.455,12
